Ano;Mês;Distrito;Concelho;Freguesia;Tipo de Lâmpada;Luminárias;Lâmpadas por Luminária;Lâmpadas;Potência Instalada Total (W);CodDistrito;CodDistritoConcelho;coddistritoconcelhofreguesia
2026;5;Viseu;Lamego;Britiande;Sódio;3.0;3.0;3.0;210.0;18;1805;180504
2026;5;Viseu;Lamego;Lalim;LED;361.0;361.0;361.0;12905.20000076294;18;1805;180510
2026;5;Viseu;Lamego;Lazarim;LED;307.0;307.0;307.0;8820.0;18;1805;180511
2026;5;Viseu;Lamego;Lazarim;Outros/Não definido;4.0;4.0;4.0;90.0;18;1805;180511
2026;5;Viseu;Lamego;Penude;Mercúrio;1.0;1.0;1.0;80.0;18;1805;180517
2026;5;Viseu;Lamego;Samodães;Outros/Não definido;4.0;4.0;4.0;180.0;18;1805;180519
2026;5;Viseu;Lamego;Sande;Outros/Não definido;20.0;20.0;20.0;90.0;18;1805;180520
2026;5;Viseu;Lamego;Sande;Sódio;2.0;2.0;2.0;140.0;18;1805;180520
2026;5;Viseu;Lamego;Vila Nova de Souto d'El-Rei;LED;412.0;411.0;412.0;13841.0;18;1805;180524
2026;5;Viseu;Lamego;Lamego (Almacave e Sé);LED;3914.0;3631.0;3915.0;167526.00019454956;18;1805;180525
2026;5;Viseu;Lamego;Lamego (Almacave e Sé);Mercúrio;5.0;5.0;5.0;490.0;18;1805;180525
2026;5;Viseu;Lamego;Lamego (Almacave e Sé);Outros/Não definido;201.0;203.0;203.0;5194.0;18;1805;180525
2026;5;Viseu;Lamego;Lamego (Almacave e Sé);Sódio;275.0;229.0;285.0;32190.0;18;1805;180525
2026;5;Viseu;Mangualde;Santiago de Cassurrães e Póvoa de Cervães;Sódio;364.0;364.0;364.0;25740.0;18;1806;180621
2026;5;Viseu;Moimenta da Beira;Arcozelos;Mercúrio;1.0;1.0;1.0;50.0;18;1807;180703
2026;5;Viseu;Moimenta da Beira;Arcozelos;Outros/Não definido;6.0;6.0;6.0;180.0;18;1807;180703
2026;5;Viseu;Moimenta da Beira;Arcozelos;Sódio;5.0;5.0;5.0;530.0;18;1807;180703
2026;5;Viseu;Moimenta da Beira;Moimenta da Beira;Sódio;154.0;146.0;154.0;16380.0;18;1807;180710
2026;5;Viseu;Nelas;Canas de Senhorim;Iodeto Metálico;22.0;22.0;22.0;1870.0;18;1809;180901
2026;5;Viseu;Nelas;Canas de Senhorim;Outros/Não definido;54.0;30.0;30.0;314.0;18;1809;180901
2026;5;Viseu;Nelas;Nelas;Outros/Não definido;22.0;17.0;17.0;;18;1809;180903
2026;5;Viseu;Nelas;Nelas;Sódio;761.0;732.0;761.0;68110.0;18;1809;180903
2026;5;Viseu;Penalva do Castelo;Ínsua;Sódio;254.0;243.0;254.0;22682.0;18;1811;181105
2026;5;Viseu;Resende;Resende;Mercúrio;219.0;215.0;219.0;16210.0;18;1813;181311
2026;5;Viseu;Resende;Resende;Outros/Não definido;50.0;40.0;46.0;405.0;18;1813;181311
2026;5;Viseu;Santa Comba Dão;Ovoa e Vimieiro;LED;1116.0;1115.0;1116.0;45259.100006103516;18;1814;181410
2026;5;Viseu;Santa Comba Dão;Ovoa e Vimieiro;Sódio;125.0;115.0;125.0;8520.0;18;1814;181410
2026;5;Viseu;Santa Comba Dão;Santa Comba Dão e Couto do Mosteiro;Outros/Não definido;47.0;40.0;40.0;295.0;18;1814;181411
2026;5;Viseu;Santa Comba Dão;Santa Comba Dão e Couto do Mosteiro;Sódio;684.0;663.0;684.0;62320.0;18;1814;181411
2026;5;Viseu;São Pedro do Sul;São Pedro do Sul, Várzea e Baiões;Mercúrio;232.0;232.0;232.0;12065.0;18;1816;181623
2026;5;Viseu;Sátão;Sátão;Outros/Não definido;35.0;24.0;24.0;135.0;18;1817;181710
2026;5;Viseu;Lamego;Bigorne, Magueija e Pretarouca;Sódio;2.0;2.0;2.0;140.0;18;1805;180526
2026;5;Viseu;Lamego;Cepões, Meijinhos e Melcões;LED;705.0;703.0;705.0;22197.0;18;1805;180527
2026;5;Viseu;Lamego;Parada do Bispo e Valdigem;Outros/Não definido;4.0;4.0;4.0;;18;1805;180528
2026;5;Viseu;Mangualde;Alcafache;Mercúrio;15.0;15.0;15.0;750.0;18;1806;180602
2026;5;Viseu;Mangualde;Cunha Baixa;Outros/Não definido;23.0;21.0;21.0;;18;1806;180605
2026;5;Viseu;Mangualde;Cunha Baixa;Sódio;260.0;252.0;260.0;21340.0;18;1806;180605
2026;5;Viseu;Mangualde;Fornos de Maceira Dão;LED;985.0;984.0;984.0;31909.40000152588;18;1806;180607
2026;5;Viseu;Mangualde;Fornos de Maceira Dão;Mercúrio;1.0;1.0;1.0;50.0;18;1806;180607
2026;5;Viseu;Mangualde;Freixiosa;Sódio;61.0;61.0;61.0;4760.0;18;1806;180608
2026;5;Viseu;Mangualde;Quintela de Azurara;Mercúrio;10.0;10.0;10.0;755.0;18;1806;180614
2026;5;Viseu;Mangualde;Quintela de Azurara;Outros/Não definido;13.0;13.0;13.0;270.0;18;1806;180614
2026;5;Viseu;Mangualde;Mangualde, Mesquitela e Cunha Alta;Mercúrio;44.0;43.0;44.0;3515.0;18;1806;180619
2026;5;Viseu;Mangualde;Moimenta de Maceira Dão e Lobelhe do Mato;Mercúrio;7.0;7.0;7.0;350.0;18;1806;180620
2026;5;Viseu;Mangualde;Moimenta de Maceira Dão e Lobelhe do Mato;Outros/Não definido;2.0;2.0;2.0;45.0;18;1806;180620
2026;5;Viseu;Mangualde;Tavares (Chãs, Várzea e Travanca);LED;801.0;801.0;801.0;25658.0;18;1806;180622
2026;5;Viseu;Moimenta da Beira;Alvite;Outros/Não definido;77.0;77.0;77.0;315.0;18;1807;180702
2026;5;Viseu;Moimenta da Beira;Baldos;LED;151.0;151.0;151.0;5844.0;18;1807;180705
2026;5;Viseu;Moimenta da Beira;Cabaços;LED;278.0;278.0;278.0;11097.0;18;1807;180706
2026;5;Viseu;Moimenta da Beira;Caria;LED;531.0;531.0;531.0;21096.0;18;1807;180707
2026;5;Viseu;Moimenta da Beira;Leomil;Sódio;46.0;45.0;46.0;4340.0;18;1807;180709
2026;5;Viseu;Moimenta da Beira;Vila da Rua;Sódio;6.0;6.0;6.0;600.0;18;1807;180716
2026;5;Viseu;Moimenta da Beira;Sarzedo;Outros/Não definido;4.0;4.0;4.0;90.0;18;1807;180717
2026;5;Viseu;Moimenta da Beira;Sever;LED;343.0;343.0;343.0;14278.200065612793;18;1807;180719
2026;5;Viseu;Moimenta da Beira;Sever;Outros/Não definido;20.0;20.0;20.0;115.0;18;1807;180719
2026;5;Viseu;Moimenta da Beira;Vilar;LED;316.0;316.0;316.0;12831.0;18;1807;180720
2026;5;Viseu;Moimenta da Beira;Paradinha e Nagosa;Sódio;8.0;8.0;8.0;800.0;18;1807;180721
2026;5;Viseu;Moimenta da Beira;Pêra Velha, Aldeia de Nacomba e Ariz;Sódio;4.0;4.0;4.0;280.0;18;1807;180722
2026;5;Viseu;Moimenta da Beira;Peva e Segões;Outros/Não definido;4.0;4.0;4.0;;18;1807;180723
2026;5;Viseu;Nelas;Senhorim;LED;975.0;973.0;975.0;31004.0;18;1809;180905
2026;5;Viseu;Nelas;Senhorim;Outros/Não definido;11.0;10.0;10.0;;18;1809;180905
2026;5;Viseu;Nelas;Vilar Seco;Sódio;62.0;61.0;62.0;4350.0;18;1809;180906
2026;5;Viseu;Nelas;Carvalhal Redondo e Aguieira;Outros/Não definido;11.0;3.0;3.0;90.0;18;1809;180910
2026;5;Viseu;Nelas;Santar e Moreira;Sódio;318.0;316.0;318.0;24790.0;18;1809;180911
2026;5;Viseu;Penalva do Castelo;Esmolfe;Sódio;9.0;9.0;9.0;630.0;18;1811;181103
2026;5;Viseu;Penalva do Castelo;Pindo;LED;1425.0;1423.0;1425.0;48378.1999130249;18;1811;181109
2026;5;Viseu;Penalva do Castelo;Real;Mercúrio;1.0;1.0;1.0;50.0;18;1811;181110
2026;5;Viseu;Penalva do Castelo;Real;Sódio;1.0;1.0;1.0;70.0;18;1811;181110
2026;5;Viseu;Penalva do Castelo;Sezures;Iodeto Metálico;8.0;8.0;8.0;560.0;18;1811;181111
2026;5;Viseu;Penalva do Castelo;Sezures;Sódio;65.0;63.0;65.0;4530.0;18;1811;181111
2026;5;Viseu;Penalva do Castelo;Antas e Matela;Outros/Não definido;2.0;2.0;2.0;;18;1811;181114
2026;5;Viseu;Penalva do Castelo;Vila Cova do Covelo/Mareco;LED;366.0;366.0;366.0;12074.0;18;1811;181115
2026;5;Viseu;Penalva do Castelo;Vila Cova do Covelo/Mareco;Sódio;36.0;36.0;36.0;2670.0;18;1811;181115
2026;5;Viseu;Resende;Barrô;Fluorescente;8.0;4.0;8.0;200.0;18;1813;181302
2026;5;Viseu;Resende;Barrô;LED;632.0;629.0;632.0;17175.000003814697;18;1813;181302
2026;5;Viseu;Resende;Paus;Fluorescente;14.0;10.0;14.0;500.0;18;1813;181310
2026;5;Viseu;Resende;São Cipriano;LED;371.0;371.0;371.0;10049.699996948242;18;1813;181312
2026;5;Viseu;Resende;São Cipriano;Sódio;14.0;14.0;14.0;980.0;18;1813;181312
2026;5;Viseu;Resende;São João de Fontoura;Fluorescente;1.0;1.0;1.0;50.0;18;1813;181313
2026;5;Viseu;Resende;São João de Fontoura;Mercúrio;33.0;31.0;33.0;2380.0;18;1813;181313
2026;5;Viseu;Resende;Anreade e São Romão de Aregos;Outros/Não definido;7.0;6.0;6.0;;18;1813;181316
2026;5;Viseu;Resende;Felgueiras e Feirão;Outros/Não definido;10.0;10.0;10.0;90.0;18;1813;181317
2026;5;Viseu;Resende;Ovadas e Panchorra;Mercúrio;102.0;102.0;102.0;7620.0;18;1813;181319
2026;5;Viseu;Santa Comba Dão;São Joaninho;LED;653.0;649.0;653.0;22195.800003051758;18;1814;181405
2026;5;Viseu;Santa Comba Dão;São Joaninho;Outros/Não definido;4.0;4.0;4.0;135.0;18;1814;181405
2026;5;Viseu;Santa Comba Dão;São Joaninho;Sódio;92.0;86.0;92.0;7550.0;18;1814;181405
2026;5;Viseu;Carregal do Sal;Cabanas de Viriato;Sódio;7.0;7.0;9.0;420.0;18;1802;180202
2026;5;Viseu;Cinfães;Espadanedo;Mercúrio;24.0;24.0;24.0;1750.0;18;1804;180404
2026;5;Viseu;Cinfães;Espadanedo;Sódio;9.0;9.0;9.0;630.0;18;1804;180404
2026;5;Viseu;Cinfães;Fornelos;LED;523.0;528.0;528.0;16263.400001525879;18;1804;180406
2026;5;Viseu;Cinfães;Fornelos;Mercúrio;131.0;130.0;131.0;9550.0;18;1804;180406
2026;5;Viseu;Cinfães;Nespereira;Mercúrio;159.0;159.0;159.0;11600.0;18;1804;180409
2026;5;Viseu;Cinfães;Nespereira;Sódio;76.0;73.0;76.0;5528.0;18;1804;180409
2026;5;Viseu;Cinfães;Santiago de Piães;Mercúrio;32.0;28.0;32.0;2210.0;18;1804;180412
2026;5;Viseu;Cinfães;Santiago de Piães;Outros/Não definido;9.0;9.0;9.0;135.0;18;1804;180412
2026;5;Viseu;Cinfães;São Cristóvão de Nogueira;LED;853.0;853.0;853.0;29819.0;18;1804;180413
2026;5;Viseu;Cinfães;Tarouquela;Mercúrio;42.0;42.0;42.0;3000.0;18;1804;180415
2026;5;Viseu;Mortágua;Sobral;Outros/Não definido;5.0;5.0;5.0;180.0;18;1808;180808
2026;5;Viseu;Mortágua;Trezói;LED;358.0;358.0;358.0;10894.0;18;1808;180809
2026;5;Viseu;Mortágua;Mortágua, Vale de Remígio, Cortegaça e Almaça;Sódio;16.0;16.0;16.0;2290.0;18;1808;180811
2026;5;Viseu;Oliveira de Frades;Arcozelo das Maias;LED;1024.0;1022.0;1022.0;38078.59972381592;18;1810;181002
2026;5;Viseu;Oliveira de Frades;Arcozelo das Maias;Mercúrio;9.0;9.0;9.0;480.0;18;1810;181002
2026;5;Viseu;Oliveira de Frades;Pinheiro;LED;895.0;895.0;895.0;34361.5;18;1810;181005
2026;5;Viseu;Oliveira de Frades;Ribeiradio;Outros/Não definido;7.0;6.0;6.0;;18;1810;181007
2026;5;Viseu;Oliveira de Frades;São João da Serra;Mercúrio;5.0;5.0;5.0;250.0;18;1810;181008
2026;5;Viseu;Oliveira de Frades;São João da Serra;Outros/Não definido;7.0;7.0;7.0;;18;1810;181008
2026;5;Viseu;Oliveira de Frades;São Vicente de Lafões;Mercúrio;2.0;2.0;2.0;100.0;18;1810;181009
2026;5;Viseu;Oliveira de Frades;São Vicente de Lafões;Outros/Não definido;19.0;19.0;19.0;630.0;18;1810;181009
2026;5;Viseu;Oliveira de Frades;Arca e Varzielas;LED;631.0;631.0;631.0;25099.0;18;1810;181013
2026;5;Viseu;Oliveira de Frades;Arca e Varzielas;Sódio;14.0;14.0;14.0;980.0;18;1810;181013
2026;5;Viseu;Oliveira de Frades;Destriz e Reigoso;LED;531.0;531.0;531.0;20221.300003051758;18;1810;181014
2026;5;Viseu;Oliveira de Frades;Destriz e Reigoso;Outros/Não definido;24.0;18.0;18.0;315.0;18;1810;181014
2026;5;Viseu;Oliveira de Frades;Oliveira de Frades, Souto de Lafões e Sejães;Sódio;511.0;506.0;511.0;43750.0;18;1810;181015
2026;5;Viseu;Penedono;Beselga;LED;269.0;266.0;269.0;8542.400001525879;18;1812;181202
2026;5;Viseu;Penedono;Beselga;Mercúrio;16.0;16.0;16.0;800.0;18;1812;181202
2026;5;Viseu;Penedono;Castainço;LED;188.0;188.0;188.0;7050.0;18;1812;181203
2026;5;Viseu;Penedono;Castainço;Outros/Não definido;6.0;6.0;6.0;;18;1812;181203
2026;5;Viseu;Penedono;Castainço;Sódio;14.0;14.0;14.0;1010.0;18;1812;181203
2026;5;Viseu;Penedono;Penela da Beira;LED;382.0;377.0;382.0;13618.0;18;1812;181207
2026;5;Viseu;Penedono;Póvoa de Penela;Outros/Não definido;47.0;47.0;47.0;45.0;18;1812;181208
2026;5;Viseu;Penedono;Souto;LED;286.0;286.0;286.0;10360.0;18;1812;181209
2026;5;Viseu;Penedono;Antas e Ourozinho;Sódio;2.0;2.0;2.0;200.0;18;1812;181210
2026;5;Viseu;Penedono;Penedono e Granja;LED;1146.0;1120.0;1144.0;42330.799993515015;18;1812;181211
2026;5;Viseu;Penedono;Penedono e Granja;Sódio;55.0;55.0;55.0;4470.0;18;1812;181211
2026;5;Viseu;São João da Pesqueira;Ervedosa do Douro;LED;568.0;568.0;568.0;17288.600009918213;18;1815;181502
2026;5;Viseu;São João da Pesqueira;Ervedosa do Douro;Mercúrio;2.0;2.0;2.0;205.0;18;1815;181502
2026;5;Viseu;São João da Pesqueira;Nagozelo do Douro;LED;15.0;15.0;15.0;404.0;18;1815;181504
2026;5;Viseu;São João da Pesqueira;Nagozelo do Douro;Sódio;115.0;115.0;115.0;8560.0;18;1815;181504
2026;5;Viseu;São João da Pesqueira;Paredes da Beira;Outros/Não definido;14.0;14.0;14.0;180.0;18;1815;181505
2026;5;Viseu;São João da Pesqueira;Paredes da Beira;Sódio;1.0;1.0;1.0;70.0;18;1815;181505
2026;5;Viseu;São João da Pesqueira;Riodades;LED;447.0;442.0;442.0;28779.800453186035;18;1815;181507
2026;5;Viseu;São João da Pesqueira;Soutelo do Douro;Mercúrio;1.0;1.0;1.0;80.0;18;1815;181509
2026;5;Viseu;São João da Pesqueira;Vale de Figueira;Outros/Não definido;13.0;13.0;13.0;225.0;18;1815;181511
2026;5;Viseu;São João da Pesqueira;Valongo dos Azeites;LED;173.0;167.0;173.0;4014.0;18;1815;181512
2026;5;Viseu;São João da Pesqueira;Valongo dos Azeites;Mercúrio;2.0;2.0;2.0;160.0;18;1815;181512
2026;5;Viseu;São João da Pesqueira;São João da Pesqueira e Várzea de Trevões;LED;1295.0;1269.0;1295.0;51448.60005569458;18;1815;181515
2026;5;Viseu;São João da Pesqueira;Trevões e Espinhosa;Outros/Não definido;27.0;27.0;27.0;1035.0;18;1815;181516
2026;5;Viseu;São João da Pesqueira;Vilarouco e Pereiros;Outros/Não definido;179.0;179.0;179.0;;18;1815;181517
2026;5;Viseu;São João da Pesqueira;Vilarouco e Pereiros;Sódio;14.0;14.0;14.0;1700.0;18;1815;181517
2026;5;Viseu;São Pedro do Sul;Pindelo dos Milagres;LED;421.0;420.0;421.0;18361.900005340576;18;1816;181608
2026;5;Viseu;São Pedro do Sul;Pindelo dos Milagres;Sódio;23.0;23.0;23.0;2410.0;18;1816;181608
2026;5;Viseu;São Pedro do Sul;Pinho;Sódio;79.0;79.0;79.0;5510.0;18;1816;181609
2026;5;Viseu;São Pedro do Sul;São Félix;Sódio;49.0;49.0;49.0;3430.0;18;1816;181612
2026;5;Viseu;São Pedro do Sul;Serrazes;Sódio;151.0;151.0;151.0;10470.0;18;1816;181615
2026;5;Viseu;São Pedro do Sul;Sul;LED;1087.0;1087.0;1089.0;33793.5;18;1816;181616
2026;5;Viseu;São Pedro do Sul;Valadares;LED;704.0;704.0;704.0;23827.0;18;1816;181617
2026;5;Viseu;São Pedro do Sul;Vila Maior;Mercúrio;14.0;14.0;14.0;700.0;18;1816;181619
2026;5;Viseu;São Pedro do Sul;Carvalhais e Candal;Sódio;70.0;70.0;72.0;4910.0;18;1816;181620
2026;5;Viseu;São Pedro do Sul;Santa Cruz da Trapa e São Cristóvão de Lafões;LED;1062.0;1061.0;1062.0;35827.20000076294;18;1816;181621
2026;5;Viseu;São Pedro do Sul;Santa Cruz da Trapa e São Cristóvão de Lafões;Mercúrio;29.0;29.0;29.0;1750.0;18;1816;181621
2026;5;Viseu;São Pedro do Sul;São Martinho das Moitas e Covas do Rio;LED;670.0;670.0;670.0;26412.0;18;1816;181622
2026;5;Viseu;São Pedro do Sul;São Martinho das Moitas e Covas do Rio;Outros/Não definido;2.0;2.0;2.0;90.0;18;1816;181622
2026;5;Viseu;São Pedro do Sul;São Martinho das Moitas e Covas do Rio;Sódio;24.0;24.0;24.0;1680.0;18;1816;181622
2026;5;Viseu;Sátão;Rio de Moinhos;Outros/Não definido;2.0;2.0;2.0;45.0;18;1817;181707
2026;5;Viseu;Tabuaço;Tabuaço;LED;550.0;547.0;547.0;23304.80001449585;18;1819;181914
2026;5;Viseu;Tarouca;Tarouca e Dálvares;LED;1994.0;1972.0;1994.0;66715.80009460449;18;1820;182013
2026;5;Viseu;Viseu;Abraveses;Mercúrio;5.0;5.0;5.0;290.0;18;1823;182301
2026;5;Viseu;Viseu;Abraveses;Outros/Não definido;57.0;52.0;56.0;70.0;18;1823;182301
2026;5;Viseu;Viseu;Abraveses;Sódio;598.0;585.0;598.0;48710.0;18;1823;182301
2026;5;Viseu;Viseu;Rio de Loba;LED;2193.0;2155.0;2188.0;130888.20022201538;18;1823;182323
2026;5;Viseu;Viseu;Rio de Loba;Mercúrio;1.0;1.0;1.0;50.0;18;1823;182323
2026;5;Viseu;Viseu;Rio de Loba;Outros/Não definido;18.0;14.0;14.0;;18;1823;182323
2026;5;Viseu;Viseu;Fail e Vila Chã de Sá;LED;880.0;877.0;880.0;39475.80000305176;18;1823;182338
2026;5;Viseu;Viseu;Viseu;Fluorescente;16.0;16.0;16.0;800.0;18;1823;182341
2026;5;Viseu;Viseu;Viseu;Mercúrio;10.0;10.0;10.0;700.0;18;1823;182341
2026;5;Viseu;Vouzela;Fataunços e Figueiredo das Donas;Outros/Não definido;7.0;7.0;7.0;45.0;18;1824;182414
2026;5;Viseu;Vouzela;Vouzela e Paços de Vilharigues;LED;1295.0;1277.0;1295.0;24268.0;18;1824;182415
2026;5;Viseu;Tabuaço;Adorigo;LED;228.0;228.0;228.0;8391.0;18;1819;181901
2026;5;Viseu;Tabuaço;Granja do Tedo;Outros/Não definido;79.0;79.0;79.0;;18;1819;181906
2026;5;Viseu;Tabuaço;Longa;LED;142.0;142.0;142.0;8371.0;18;1819;181908
2026;5;Viseu;Tabuaço;Longa;Mercúrio;31.0;31.0;31.0;2480.0;18;1819;181908
2026;5;Viseu;Tabuaço;Longa;Sódio;15.0;15.0;15.0;1410.0;18;1819;181908
2026;5;Viseu;Tabuaço;Sendim;LED;504.0;504.0;504.0;25483.400062561035;18;1819;181913
2026;5;Viseu;Tabuaço;Valença do Douro;Outros/Não definido;1.0;1.0;1.0;45.0;18;1819;181917
2026;5;Viseu;Tabuaço;Pinheiros e Vale de Figueira;Sódio;8.0;8.0;8.0;620.0;18;1819;181920
2026;5;Viseu;Tabuaço;Távora e Pereiro;Sódio;8.0;8.0;8.0;560.0;18;1819;181921
2026;5;Viseu;Tarouca;Mondim da Beira;Outros/Não definido;1.0;1.0;1.0;45.0;18;1820;182004
2026;5;Viseu;Tarouca;Mondim da Beira;Sódio;1.0;1.0;1.0;150.0;18;1820;182004
2026;5;Viseu;Tarouca;Salzedas;LED;414.0;414.0;414.0;14960.40013885498;18;1820;182005
2026;5;Viseu;Tarouca;Salzedas;Outros/Não definido;3.0;3.0;3.0;45.0;18;1820;182005
2026;5;Viseu;Tarouca;São João de Tarouca;Outros/Não definido;3.0;3.0;3.0;135.0;18;1820;182006
2026;5;Viseu;Tarouca;São João de Tarouca;Sódio;2.0;2.0;2.0;200.0;18;1820;182006
2026;5;Viseu;Tarouca;Várzea da Serra;LED;304.0;304.0;304.0;10086.0;18;1820;182009
2026;5;Viseu;Tarouca;Gouviães e Ucanha;Mercúrio;2.0;2.0;2.0;160.0;18;1820;182011
2026;5;Viseu;Tarouca;Gouviães e Ucanha;Outros/Não definido;13.0;13.0;13.0;90.0;18;1820;182011
2026;5;Viseu;Tarouca;Gouviães e Ucanha;Sódio;66.0;66.0;66.0;4830.0;18;1820;182011
2026;5;Viseu;Tarouca;Granja Nova e Vila Chã da Beira;Outros/Não definido;12.0;12.0;12.0;495.0;18;1820;182012
2026;5;Viseu;Tarouca;Granja Nova e Vila Chã da Beira;Sódio;117.0;115.0;117.0;8630.0;18;1820;182012
2026;5;Viseu;Tondela;Dardavaz;Mercúrio;3.0;3.0;3.0;150.0;18;1821;182106
2026;5;Viseu;Tondela;Dardavaz;Outros/Não definido;24.0;23.0;23.0;;18;1821;182106
2026;5;Viseu;Tondela;Ferreirós do Dão;LED;212.0;205.0;212.0;11653.100090026855;18;1821;182107
2026;5;Viseu;Tondela;Ferreirós do Dão;Outros/Não definido;2.0;2.0;2.0;;18;1821;182107
2026;5;Viseu;Tondela;Lajeosa do Dão;Outros/Não definido;11.0;9.0;11.0;350.0;18;1821;182109
2026;5;Viseu;Tondela;Lobão da Beira;Mercúrio;25.0;25.0;25.0;1250.0;18;1821;182110
2026;5;Viseu;Tondela;Parada de Gonta;LED;362.0;362.0;362.0;12514.499946594238;18;1821;182116
2026;5;Viseu;Tondela;Parada de Gonta;Outros/Não definido;3.0;3.0;3.0;45.0;18;1821;182116
2026;5;Viseu;Tondela;Parada de Gonta;Sódio;9.0;7.0;9.0;520.0;18;1821;182116
2026;5;Viseu;Tondela;Santiago de Besteiros;LED;866.0;859.0;866.0;32863.29999542236;18;1821;182118
2026;5;Viseu;Tondela;Tonda;LED;527.0;525.0;527.0;19154.0;18;1821;182122
2026;5;Viseu;Tondela;Tonda;Sódio;66.0;66.0;66.0;4780.0;18;1821;182122
2026;5;Viseu;Tondela;Barreiro de Besteiros e Tourigo;Outros/Não definido;5.0;5.0;5.0;90.0;18;1821;182127
2026;5;Viseu;Tondela;Caparrosa e Silvares;Mercúrio;26.0;26.0;26.0;1360.0;18;1821;182128
2026;5;Viseu;Tondela;Mouraz e Vila Nova da Rainha;LED;1109.0;1102.0;1109.0;45605.799922943115;18;1821;182129
2026;5;Viseu;Tondela;Mouraz e Vila Nova da Rainha;Mercúrio;56.0;56.0;56.0;2850.0;18;1821;182129
2026;5;Viseu;Tondela;São João do Monte e Mosteirinho;Sódio;32.0;32.0;32.0;2200.0;18;1821;182130
2026;5;Viseu;Tondela;São Miguel do Outeiro e Sabugosa;Outros/Não definido;6.0;5.0;5.0;39.0;18;1821;182131
2026;5;Viseu;Tondela;São Miguel do Outeiro e Sabugosa;Sódio;22.0;20.0;22.0;1220.0;18;1821;182131
2026;5;Viseu;Tondela;Vilar de Besteiros e Mosteiro de Fráguas;Mercúrio;4.0;4.0;4.0;200.0;18;1821;182133
2026;5;Viseu;Tondela;Vilar de Besteiros e Mosteiro de Fráguas;Outros/Não definido;6.0;4.0;4.0;45.0;18;1821;182133
2026;5;Viseu;Viseu;Bodiosa;Fluorescente;8.0;5.0;10.0;600.0;18;1823;182304
2026;5;Viseu;Viseu;Campo;Sódio;261.0;255.0;260.0;21760.0;18;1823;182306
2026;5;Viseu;Viseu;Cavernães;Mercúrio;93.0;93.0;93.0;4650.0;18;1823;182307
2026;5;Viseu;Viseu;Cavernães;Outros/Não definido;17.0;17.0;17.0;150.0;18;1823;182307
2026;5;Viseu;Viseu;Cota;LED;986.0;984.0;986.0;30994.70001602173;18;1823;182310
2026;5;Viseu;Viseu;Cota;Mercúrio;2.0;2.0;2.0;100.0;18;1823;182310
2026;5;Viseu;Viseu;Mundão;Fluorescente;1.0;1.0;1.0;50.0;18;1823;182318
2026;5;Viseu;Viseu;Mundão;Outros/Não definido;30.0;29.0;29.0;2746.0;18;1823;182318
2026;5;Viseu;Viseu;Orgens;LED;1293.0;1280.0;1287.0;63592.30004310608;18;1823;182319
2026;5;Viseu;Viseu;Orgens;Sódio;106.0;104.0;106.0;14989.0;18;1823;182319
2026;5;Viseu;Viseu;Povolide;Mercúrio;10.0;10.0;10.0;500.0;18;1823;182320
2026;5;Viseu;Viseu;Ranhados;LED;1677.0;1468.0;1682.0;112428.00020217896;18;1823;182321
2026;5;Viseu;Viseu;Ranhados;Mercúrio;3.0;3.0;3.0;150.0;18;1823;182321
2026;5;Viseu;Viseu;Ranhados;Outros/Não definido;16.0;16.0;16.0;45.0;18;1823;182321
2026;5;Viseu;Viseu;Ribafeita;LED;757.0;747.0;747.0;24936.29995727539;18;1823;182322
2026;5;Viseu;Viseu;Santos Evos;LED;933.0;929.0;929.0;32372.0;18;1823;182325
2026;5;Viseu;Viseu;Santos Evos;Sódio;15.0;15.0;15.0;1370.0;18;1823;182325
2026;5;Viseu;Viseu;São João de Lourosa;Mercúrio;26.0;26.0;26.0;2125.0;18;1823;182327
2026;5;Viseu;Viseu;São João de Lourosa;Outros/Não definido;69.0;34.0;34.0;45.0;18;1823;182327
2026;5;Viseu;Viseu;São Pedro de France;LED;822.0;822.0;822.0;26995.60004425049;18;1823;182329
2026;5;Viseu;Viseu;Barreiros e Cepões;Outros/Não definido;12.0;12.0;12.0;40.0;18;1823;182335
2026;5;Viseu;Viseu;Barreiros e Cepões;Sódio;133.0;133.0;133.0;9530.0;18;1823;182335
2026;5;Viseu;Viseu;Boa Aldeia, Farminhão e Torredeita;LED;1483.0;1479.0;1483.0;47055.69999694824;18;1823;182336
2026;5;Viseu;Viseu;Coutos de Viseu;LED;1162.0;1157.0;1162.0;39734.40000152588;18;1823;182337
2026;5;Viseu;Viseu;Repeses e São Salvador;Mercúrio;1.0;1.0;1.0;50.0;18;1823;182339
2026;5;Viseu;Viseu;Repeses e São Salvador;Outros/Não definido;21.0;14.0;14.0;;18;1823;182339
2026;5;Viseu;Viseu;São Cipriano e Vil de Souto;LED;1244.0;1229.0;1240.0;42197.10001373291;18;1823;182340
2026;5;Viseu;Viseu;São Cipriano e Vil de Souto;Outros/Não definido;21.0;19.0;21.0;135.0;18;1823;182340
2026;5;Viseu;Vouzela;Fornelo do Monte;LED;299.0;299.0;299.0;6958.0;18;1824;182407
2026;5;Viseu;Vouzela;Queirã;LED;1030.0;1030.0;1030.0;19251.0;18;1824;182409
2026;5;Viseu;Vouzela;Queirã;Outros/Não definido;29.0;21.0;21.0;90.0;18;1824;182409
2026;5;Viseu;Vouzela;São Miguel do Mato;LED;797.0;797.0;797.0;16492.0;18;1824;182410
